event,grade,quiz,std_id,video
1,0,0,8df64cee220898bb5f29d1657945eaf2a8925181,1
46,0,0,b368784225235d10bdf853c1faff6816da5e2d30,3
254,"15535    0.97
Name: grade, dtype: float64",26,778c8acb91b886270003515f89764bfd71c438b7,9
690,"28332    0.99
Name: grade, dtype: float64",141,cd99e2d67da981600d6023130e32e50a70f4807f,23
113,"29291    1
Name: grade, dtype: float64",0,12199af7c6321175732a50150ff26386ac9b1f22,3
705,"2571    0.94
Name: grade, dtype: float64",38,b8378e187cda379097688707c0777aca6af148cd,13
1,0,0,c634d9a045e91c7e15df8d5d64412b145b26483d,1
510,"14806    0.83
Name: grade, dtype: float64",122,4b5917ab1d978f19c13555814d93b2d864ac840f,8
4,0,0,38728cfa42e15f42eb820b1c89c26026931e4790,2
604,"28497    1
Name: grade, dtype: float64",101,a4e6106ce1e9cc4b033cefb1cd6c0df7a1a71a86,14
7,0,0,d7f07867c41460794b2e011eb97f4d085f3c62b0,1
19,0,0,94028025a773fef192371f075a86777594942695,3
413,"11717    0.95
Name: grade, dtype: float64",77,a5b47df94b1b54bac1968bfcfccdb2a67dca0ee3,19
3,"20212    1
Name: grade, dtype: float64",0,e602e7ff018ae7597b2242b7e9e6bce917b2d4ec,1
3,0,0,b3dd1578345ce9e42d290e4ab1966ef744f7abcd,1
682,0,74,8dd2e6639d7000306d62a706407cbdf42d88eff1,15
314,0,13,40b64f0461aa3e501dfc0d534d0824a9baaee0dc,13
24,0,0,c30af51cc5ce044a03474edaec2ef9b48b5827f0,3
653,"24069    0.9
Name: grade, dtype: float64",49,e240297232c16ca91befe9234f9159f08a412b1d,18
284,"12589    0.48
Name: grade, dtype: float64",14,6cc523291d8466e460d3174bdbd509283aefd468,7
466,"19763    0.83
Name: grade, dtype: float64",76,f0ac84dfe0fb4ac2af29dc6cc167562e0e9ffb59,20
56,0,0,0e8773a549dd5a3b278f4b1f424759e954d26b54,5
1,0,0,7e90de4ccf4ac83655ab7b45526dbdd8b21e904d,1
480,"23767    1
Name: grade, dtype: float64",0,a87807b3f0b31bb6b75f4c095a7cadf7408fc8be,23
71,0,0,549da131d396cd5a47b9c4e495e49955f3cd9894,4
2,"33975    1
Name: grade, dtype: float64",0,cc8c2d827b2602b0d01449b8e1e60667b3c3f17a,1
92,0,0,e9e156a5e864f7d7279d9c0bc35fd8c7706bcc85,11
43,0,0,d0f5e2adf6baccc8c1e8558aacf5f0ca7a6df2a7,6
10,0,0,1a9bec035dec535dd21f61f8da11145b81f8fbbc,2
236,0,20,a4f9904af0a043471e8f56fdd8b99f891c386e5c,11
898,0,18,0bc56a2b38b4649a9c664c96173504b3a78f3105,9
113,0,4,cea3d3f450380fe3131792e52ccd49b1c5b0d5e5,9
250,0,23,71da8b2eb0bba9970501e8ba3187881772b253a4,8
25,"22627    1
Name: grade, dtype: float64",0,9c19fba9243c4359cae4903f628e6e05b83b92f8,4
127,0,20,ba736d78f759503b5c017dce77792b86b015efbb,6
179,0,20,78ee6d5a63eb6e9b59e9072af66462cdf4c9b1e0,7
328,"20342    1
Name: grade, dtype: float64",48,d23b13212c7dcc10d3e0607f057b9d0408501c13,11
1,"23052    1
Name: grade, dtype: float64",0,744615ddd35272cc037f6cb37ea065eba63034ac,1
156,0,14,c180170f1884f7e63d78bead35244cc1538a6e4e,6
90,"25343    1
Name: grade, dtype: float64",12,2c3084f2ab52a051264f0773ef7bd22139b58160,5
166,0,24,1eed86038d31c52f7b0cf674a8df16f1ac543ec9,9
855,"17548    0.99
Name: grade, dtype: float64",58,1f973c65d87350fdfdde396f756f6a26243cd5b4,26
626,0,49,ef87b632c03490251121368bd1f6f90129fc2ef5,16
268,"23548    1
Name: grade, dtype: float64",38,ea85f51b441d8b021cb02c0d31739df6d844ac06,9
20,0,8,02090cf381acfd7b7ee42ba0a401eb0e18314100,2
28,0,0,cc607ffbd376933405d1b1727cfe222637ac4ee0,4
524,"7952    0.94
Name: grade, dtype: float64",56,ffbef3683e702f5da65948314529e866496448b7,9
39,0,0,4c0b7d15790581c4dc4cd571c84350660a9b6c39,3
53,0,4,608b60712f66d6c006ad4d8ac250fcc93ff06dff,5
97,"8939    1
Name: grade, dtype: float64",6,6c45d48e543fd65bf53da1954a7211eaaf142915,2
13,0,0,0928ce2fb5b0c59b1feed552c237c29649291733,1
149,0,26,0385444f92ea47d0f5a5343d46d4ee9d3adbc949,5
15,0,6,0f2586d27b397e83f26240a135ece52862194b81,2
25,0,3,3c9542d54c5d5b59da8690d5c43b214e0e9c2c79,3
8,"2648    0.93
Name: grade, dtype: float64",0,d4aaff1865ae4d7d144e6f646eeb3d0ab335398d,1
24,0,2,4410e5621408c50f8dfde8e2ec7921eb33b009aa,3
3,0,0,2b5316bfcd0a04bf2c0f94254c3c87fa754549ff,1
10,0,0,c128e2017acf3da05b03272213d6054aed9f3cc8,1
4,0,0,ccbff55ceda3e963a204a999fc4324bbee38fa2c,1
3,0,0,eba8b541edcb87042a298aed0a45ad10c30f262d,2
27,0,0,6105e98e77e986df085710cded3997443a7b3152,3
31,0,8,0435f8da3c1a0eada4b7a1ffc0dec3ab4416face,3
278,"26195    0.93
Name: grade, dtype: float64",26,72a8a4ed601e3ca8756c33b19580d0f97a8620b4,14
3,0,0,c2ad5594810ac2a236afef63c2a0fdeace5142c8,1
204,0,28,84fb340b04ae2933749f4552fc67940794471dd4,6
56,0,0,1d6c8ce2e4f3f35438a7d9dcfdd63317ecfb209a,7
55,"17090    1
Name: grade, dtype: float64",0,f58a0786c2b6eb5364b54a67218714306b9ad6d3,3
109,0,4,1074b2efae32817533a5057b46f416e3e67c599b,3
119,0,0,ae9339e84009e9b1ce95a8f6b619bf2d642a0871,2
7,0,0,09439fb946ee45c5b04ef3e4176018c94d2d0a40,3
12,0,0,4827939f5c7a950d8cf2c5f3fda9c7ca35666c0c,2
12,0,0,231c6ad8429da499599ae9601b89e0b4a2dc73b1,2
72,0,8,d69830ed0e35ad774addaafc123fdd42f47da329,5
245,0,22,e5666bba369bfcb40ef85ef09495f719adf9f531,5
491,"33263    1
Name: grade, dtype: float64",73,ab19476fb6fbe8e0d3762ddb2ef92e26374e62fa,17
137,0,14,fa6c26126144b468b6c565bd3e69d0ce8826ce19,5
1617,"13338    1
Name: grade, dtype: float64",181,279325c312783bdfc589b6e9ca622cae6ef4add5,24
116,0,15,d5010f1d09f0ed24f7e65af203ae0ce22927fd67,7
401,"6925    0.82
Name: grade, dtype: float64",46,574482a8ded9bbf969706fdca60b502a32f895d0,12
573,"18277    1
Name: grade, dtype: float64",100,ffc6c9ed35087376abb18a721a1704a3bfba200e,19
95,0,2,e665d67bad6a386378537f0c3e36539c76544da3,5
14,"19461    0
Name: grade, dtype: float64",0,15c64b707ea2a9afdbecb5b053de18167156e24a,2
687,0,4,cda7f9594cf45a7cadbd65b20dc90cc5a6df4420,5
83,"31219    0.87
Name: grade, dtype: float64",15,aeb14f593007c1c719f7c78dbded0fe449a724b7,4
1076,"11162    0.99
Name: grade, dtype: float64",86,6e74ba993ecf70c11a0643423bff597c820fc7f2,34
1,0,0,87a0dc1cf1d769251a05b2ec05f4a5e8c5c5e7f5,1
9,"13482    0
Name: grade, dtype: float64",0,a742366aaa5a6eb5f15784dbcc9596b617096b9f,2
387,0,22,a386ead40379c76ced50f27926647591c3890337,11
623,"27611    1
Name: grade, dtype: float64",98,0bd39929945f9ba50ae41aafb9e5f427ce683c12,21
184,0,18,a8b8b5a649fb44051c603481727093c83741db20,6
53,"28333    0
Name: grade, dtype: float64",0,44ea9feb6902ba7f45e0199103d9fe58ec64a70b,1
1,0,0,2ecc8a61cb01f573b9c35d5dd2dd9658b5136a59,1
335,"33048    1
Name: grade, dtype: float64",42,fc49d1f95a82e1c55de60c701476189f4682c254,14
771,"13975    1
Name: grade, dtype: float64",95,1cfe8a696b0306afff711f3230cbc1543572a42c,29
100,0,4,6fa02c673405d233803f2914481496090f9df990,6
512,"15401    1
Name: grade, dtype: float64",64,740dcb81612665bb2a3682f35ccc52dcf8011d3d,14
389,0,46,e8a8b83ee03dc102c4f7ea3f80a29e540742aced,14
77,0,0,c5aa331c6b76e943a87f345edcff3347c227d2de,4
44,0,0,27a7ec43bc42c359d79f5c4b5c3caa9da13c6c29,3
1090,"5697    0.98
Name: grade, dtype: float64",102,50ca8ebf7ed44b3303a630171c9ab5386853aa07,29
326,"24508    1
Name: grade, dtype: float64",58,8b6bea3c32871277fd121e5de448c31efd36af92,15
1,0,0,86c1a5f0fbaa5231747dfcfb00fac6460e440b0c,1
545,"10915    1
Name: grade, dtype: float64",86,551bfdfb474c0a7a19b58e4eb447eb91694b1cc8,19
345,0,56,aebf1af9bdc6452c0308675f8459a1fea4b909ae,7
85,"24711    0
Name: grade, dtype: float64",2,3423fc99c695d71a0f6c6994c7e8fc7524aa5efb,6
279,0,23,26ce8a5a3b03ae29911ff64a00c2c0f3598357b8,9
120,"10288    1
Name: grade, dtype: float64",18,9aa942075ef7c7c61566fac21fbcdae05cb09178,7
269,0,22,bebe6e726aa71a5b1702ca1c44f95ec0ea10721e,9
530,0,56,54539c56b2f5ad2243f30926b677639a06c6bede,11
100,0,0,ddc71f7ecbfc3e54abc756bf88b44971304e1519,3
71,0,4,a77587dbf684610f7d369c1f5b4c5ba9fb46f19d,3
530,"1857    1
Name: grade, dtype: float64",74,d136ca7bc3520aed2e4bd657381beee07c9e53ac,17
372,0,58,3c6dcb1ce77370a234ab9786748f212c66fc74d3,17
66,"18760    0
Name: grade, dtype: float64",0,fa6a84bb8a4b913ec7a9eb422cb724e587074734,2
97,0,4,0af6838025ab7be0a14f29311d35ae95333ccf52,7
126,"27851    0.98
Name: grade, dtype: float64",6,cd93e6dfad338478447c2a0b84217f49a3649be9,5
341,"24210    0.98
Name: grade, dtype: float64",42,712e2344f21efbc2793cd380468b4d1a0317d789,13
571,"356    1
Name: grade, dtype: float64",82,bec0b631a0f10f20c69dd4532ccbfd2be00b7eaa,21
88,"29452    1
Name: grade, dtype: float64",0,4ac6538d70ca094620104c3f2b12b88ed98544a7,6
259,"11042    0.97
Name: grade, dtype: float64",36,082e13db24a850dbe663fe54cc8ef1e41531a447,10
11,0,0,db7d97a861fd73c7c727e88b869c4e45586204eb,2
228,0,8,a52e6d0456941167507a020d4602adcf80171c2d,11
116,"11145    0.83
Name: grade, dtype: float64",37,51a6ce2e0f7559ad815a92910721d7d00927273e,1
352,"17302    0.96
Name: grade, dtype: float64",56,5c4e7771626b4a764c9edd182487d1684f174c3e,15
154,0,32,347fd011ffbe062af8723beccf032847f431abce,8
3,"10165    0
Name: grade, dtype: float64",0,fa7c72e13114e4113a35d4bf2d9ddec8f3f4bdf5,1
182,0,6,322ce2a60a2637d6a0edc3c50832ed0a5242e5aa,8
756,"13080    0.99
Name: grade, dtype: float64",136,74f7828af9a837544bd509cf572169d3926f819e,21
1123,"5480    1
Name: grade, dtype: float64",185,700da05fca7e829abf17224f064d0da648482de5,15
706,"30887    1
Name: grade, dtype: float64",117,453212e4c251a54bfbbcd2536be54a6b2f49f902,13
475,"10840    1
Name: grade, dtype: float64",97,a28004d77b88c6ef9ed7a781796601485b63930b,16
423,"14268    1
Name: grade, dtype: float64",58,e8ad411042f17045d73f9118a6b35bb122286afd,9
404,0,64,6912bb0d6543cd83b92da968d61d490d1740e1ce,7
60,0,8,a36de942d7aed120ee0bf2d7b8d28ec7e6048635,4
1,0,0,e148ebd97100a594f539b123d8b6bbba1d51edc7,1
293,0,2,16d6eba71c5b63f9d7822d0c10384e864c0f462e,21
337,"7929    0.97
Name: grade, dtype: float64",69,ccb01b539957705facd664f38e927d7fd76bab56,12
398,"11796    1
Name: grade, dtype: float64",62,5bc90db369af307ec1a8cea2c26fb840accfee6d,16
74,0,6,9b439948c4c40eb93f2b82eea744b41f4265902f,5
182,0,16,c011dd0ae054ce4a5f7baf454f5148bc06db4c61,5
674,"16974    1
Name: grade, dtype: float64",121,c6d583d81c82536f5f903d9e19080d93ebd03586,23
407,0,60,2545c408a43fe7833f3486841a79c1782d835d4d,19
43,0,0,1e6fdf9027c147e6284ec293475b1fbe3d3ef5b1,4
11,0,0,23a62c150dea42d666f47b037056cb152948d151,2
535,"7822    1
Name: grade, dtype: float64",116,78cb9fbda9b65b2d464fa4b71d21901c2be1ccd9,29
313,"32481    0.98
Name: grade, dtype: float64",36,c2ea8b66848a951edfef8509c9b550dbc13f9318,12
403,0,65,407d39e255a3f636588e80fecded5f5d5533e58b,7
116,0,18,89a3a2132a33e077739175793bdbdb063834a89b,5
227,"12572    1
Name: grade, dtype: float64",34,ff67e6b548a3c6210aaf3b965fc4dfb21da08233,2
36,0,0,aed8e33accfbd68835c2b63ac67eaa0ab2c49a78,3
302,"4509    1
Name: grade, dtype: float64",32,21c7f7975e59e416d6d0f84de2ee8eb6d322bee5,9
72,"24699    0.98
Name: grade, dtype: float64",4,cc2c04ff015e2ecffccfdfdf80c867a2a797396b,1
54,"102    1
Name: grade, dtype: float64",0,91a42ce60f4bdc928445fdffd76c0613812d6cb0,9
130,"1434    1
Name: grade, dtype: float64",24,054a6b6b8f4b3f177fb8d154b7ab83c1eaf29f10,11
339,"4101    1
Name: grade, dtype: float64",78,98418001c27e434218c2af83945ab1f5346aa02b,16
32,0,0,cd9675bf58c75268d8126dcfc2e7d69eaa3c328d,3
67,0,4,7600b9e45e92a4aa1f1d0a680aa02251c4887948,3
8,0,0,f94386c75cce2d4f9502c76fc99723bf3e7c39b3,1
21,0,2,79ee0d457f4c0d81eacf2a951341279d78888c4c,3
2,0,0,054147dc8c6b0e863c02339708fa48a12414c0c1,1
19,0,0,075bfc43061f97b00d13f5f12892daaa35ec6304,2
416,"31440    1
Name: grade, dtype: float64",36,deaff9c661534726f6cd273da1dedd4a5c1aed89,11
684,"27819    0.97
Name: grade, dtype: float64",77,3e214381aca5d2d9bbaf5683f7ad21890cf122c6,14
1185,"19885    0.98
Name: grade, dtype: float64",90,e5c64cb896d0414d9a06a34aa7786f3238f7f910,8
120,"17064    0.87
Name: grade, dtype: float64",0,1092c751ca411dfdee06dd974919732857af4421,5
287,0,42,07adcc641469ce0c3ba8fbb9a96e862f03818930,10
126,"31313    1
Name: grade, dtype: float64",10,908057860a20aa100615d4a1bf6f68ec62bc82c0,6
384,0,40,76c035c3f7f4e5230c87e6b8d4e35d1e3032a45e,11
307,0,48,ed7da247cede7899f77592f4d9cefa6fa6071310,15
73,0,6,d491e122e058fc5fbb3fe178b070b78b8909bd90,2
669,0,82,9f2b37a29bd638060cfdf64ab9c21d55a4757999,21
60,0,2,9ca1a8b1ec40eea72eb3559a4db96e9877dcd270,5
90,0,4,788b55fb71c24933d368f35dcabdb3ac55f8c05c,5
81,0,18,1687b2cf965fa8bba16a97dfe2db3d15e32f3724,5
280,"4522    0.97
Name: grade, dtype: float64",89,f6e112a2538d73b4ca55badcc0b4219eb6634c19,9
547,"17283    1
Name: grade, dtype: float64",92,a48f2c2d319cea776f520e84c5b99b762e2cc045,21
29,0,0,26cf5b94ba554538e9c4dc744d47602040373525,3
1,0,0,b7437766770f49a3a58d040d28b55e1b472f7345,1
309,0,12,766b0cbc9822f326ba05bd2a1b29813379ac2152,14
132,0,14,e815f9fee865b56109f8a930de2795b8c6d92ff1,5
35,0,0,144e21b2355f66520e04cdc40197a67991411dad,3
153,0,16,a822a8e36b75b1af30bf0aac0f129d8e9bb592ec,6
156,"19406    0.85
Name: grade, dtype: float64",30,708897e097e6630e9e42845ad6194c18842ae7c3,2
331,0,21,91dd9625cb076bbca7e8ec73076f6cd3bbb80850,8
12,0,0,bf4fe34f28c6a66dc8e65cb47c5e7def70619e2c,1
428,"6824    1
Name: grade, dtype: float64",82,79f5aa6e001b6674f000f80c86ffaf87ca417f31,12
502,0,80,fc7929340a29b7ceec5f380cf3719fbcbe489215,18
92,"5286    1
Name: grade, dtype: float64",18,6b96895d93cd5e9784049bc63a2ffdf7bf5d68f9,6
224,0,32,d98a424313875f3c54ea0d25848068be43ce83ff,9
458,"1838    1
Name: grade, dtype: float64",94,59e8f7544331d533620a2c76fc136378943bbbe5,14
267,"26333    1
Name: grade, dtype: float64",44,19165433bfe07f6e7c78346f8a259f145013e554,13
696,"13858    1
Name: grade, dtype: float64",85,5e7fd52938baab1f2460792f17096632a6fe7c61,24
181,0,20,986149502127758ac3df693e96dd873d6af9b225,4
306,0,46,55608daad51218ede2e9127758746caa357b5848,5
248,0,20,7582ffcd833a07f9545224398829ec87c5d37cd2,5
1,0,0,52dba956582be726a86961c10feb77ccdfd5dd73,1
394,"31179    1
Name: grade, dtype: float64",54,a203238e3245f8363a2f745275e181bbdf6a955f,16
40,0,4,3bd3003db1218e07355c0cd268affa88f6a629a6,3
391,"11578    0.93
Name: grade, dtype: float64",68,68cea4d0b1a5c0d400f443f9a6ff9372ef003e63,5
8,0,0,dc560f75fbf8a25d066d58a9974a87e0264b4d37,2
120,"32853    0.99
Name: grade, dtype: float64",30,0adf8c3fbe74f1cbf2fc72acef526ae33de864ae,8
88,0,6,b9b25419f019677906401e785cf73f035ad61614,7
757,0,56,1f1faeec6b8ff82820375c5688f956d56b0de5ea,13
130,0,14,d6c64fae473cc3fb69bece3c0c52e72c76f1d1a2,4
286,"33340    1
Name: grade, dtype: float64",44,35d1b10b75a93b34dc7f2657f7ec3cea323cd1ee,14
17,0,0,945b727354c16f5e138e3d2d14f4b017eab3a19a,1
1276,"27659    0.97
Name: grade, dtype: float64",104,1567353463e4aa4c717a7ba881a53a1fe87be5df,14
56,0,0,63bdd8439b5d8d3d7d4536394ab8eb613bacf994,3
384,"352    0.97
Name: grade, dtype: float64",72,ffb45f66e7b79131a5307ad0cffc0fc4f3414cb4,14
2,0,0,8528bd0746e2246b47aa94841b3556630aad4fec,1
445,0,48,8139a96868ba6e730ad06993f60a1c449462ac84,13
633,"20584    1
Name: grade, dtype: float64",88,cee171d58ecefe20798521f9774f4d5cebebb217,20
267,"6780    1
Name: grade, dtype: float64",36,126a758410a95e2b031a8ceb3d0f16fd36eb4caa,12
276,0,64,55b3526a0557a59d501b822f569c15c5018b0de5,8
516,0,102,ee71652eb2ff6155144f5c5052dda3d78f4df5d5,11
152,0,32,084b933c2ee56d9a02e0118515a1d3d103a8d330,10
1,0,0,faeb58503bc5b3e8b1ed1ea6db9e7c9c21062589,1
76,0,4,cfde56268f3f7c9219c40081de3eaf5aaa6bfeb1,6
61,"8995    0.95
Name: grade, dtype: float64",8,78c8d4d85530f560d37c6e6f15430a1bd7a22014,4
304,0,7,ab15d82454f098e6963e2a01a4a0bfad068e7094,7
1,0,0,e6bc106a2efa2682c42fb2d4a2b05116b67fb3cd,1
255,0,0,ce722332d779a2cbfcfb5393c1c321a81d6b9186,34
1,0,0,fc77b0e357b3c5c39020367fd67d19274942e0dd,1
317,"32144    1
Name: grade, dtype: float64",48,fbc867f548a0e835811bf8ea5ec15052049306c0,10
23,0,0,b19aabb52147836f8fc3680fc51094147e0cbd28,3
546,"8293    1
Name: grade, dtype: float64",106,c2f40daf68bd44f67df3adc7dd35eb47727efe22,25
5,0,0,f5e69d6c60421728d92ce58c820a45fa1a329bf8,1
1,0,0,c04352941affd34cd4cacea894a47422c9b88dc0,1
208,"10692    0
Name: grade, dtype: float64",31,536caafdc1135b5e75da14b98f2c4c9e10a52d8b,9
14,0,0,1a62dfd2877b88fbf629be6df6c7927c9d7d6a97,2
76,"5133    1
Name: grade, dtype: float64",8,d0adbe4811be86ef090b56624f743a5cad952e16,2
18,0,0,878224c833dd00b6fbea5af2d288f1f5d76fd486,2
10,0,0,57da1705a5aa99956044f76da23ef9b2d82a71a5,2
248,"15047    1
Name: grade, dtype: float64",36,31662f39c7c0746b1386807b46e5cb8316597a57,12
13,0,0,56402196c301fd2025e909f8e071dcb25fb93a14,2
87,"28047    0.99
Name: grade, dtype: float64",10,8a3d4a3b822335d6645dc7f75fab3c507afcc30a,5
56,0,0,1944b71faa542c3a8c066007fc50f49fc5ba8da3,3
338,"3443    1
Name: grade, dtype: float64",64,21a701fa58974c88e1b796f329da527492692b3a,16
345,0,64,27ecad8030f2512db938e76df7abe5da4540688d,4
2,0,0,c78c1361e4c7a95050fe0125dbe105874035d09b,1
239,"14608    0.97
Name: grade, dtype: float64",38,34714536f58bab80ace6546d7e3afcbb761f8507,9
2,"6401    0.93
Name: grade, dtype: float64",0,c87c8bbb3f79b4ef398f5a9d9dee8638c9dc1c3b,1
7,0,0,afc5ef91dd7a2c0558eff2b597a82e75fa4a7aae,2
1,0,0,4339cb8031e8eca783564a10b56fc0be1de2a910,1
23,0,0,8df171929f8b7343d951ccdaac55a6e1a015b6be,2
1382,0,70,15fef4a3e8ecb6ebf47a93b3867eaad84c0bf6dd,19
507,"21008    1
Name: grade, dtype: float64",44,3701d256dfd4c171c6201d6a0b8fd48236a13754,15
296,0,52,506aff5bc3f1ba21de127eea02470e3581fab18a,18
471,"17185    1
Name: grade, dtype: float64",68,d6634af606104bc87dcc08ccf120e3a0080d62f9,24
529,0,55,f1fe3de0b5a547d15ff61533cab349d6d61a3797,22
987,"15585    0.97
Name: grade, dtype: float64",132,19bea1e9e2a2b56b912689d5dab65126ec9740f1,5
210,0,12,173b220586c954cd95fe832ab517e75ed76c6fd8,5
269,0,40,fd891a2968dfc840ed0107ac3c753beb1eada593,11
101,0,20,4a6190d75c6e4e7b54475128271ebe01065e1e3d,6
312,"24354    1
Name: grade, dtype: float64",34,3852ae0531e70ecf626fb1be3d7d22f67b073346,13
473,0,78,d0f1e1cea48fa80986b6378fcc40d621dcd6b9be,19
272,0,20,16253e3395f723e07c4e3bfc99abd94217af0016,11
25,"19960    0
Name: grade, dtype: float64",0,5a5798a67df44abe64cf4ddcd93d76ae32b26c10,2
43,0,0,6a6d9b1032ce5301f121ac49d2c5e5575fbcba4d,4
24,0,0,20aa5ec594ad4c12e1efaa379c3aa2ff763b7cc6,3
222,"15148    0.72
Name: grade, dtype: float64",22,5e82d927980903f833b6cf1eb66278f3a8363290,6
721,"14297    1
Name: grade, dtype: float64",102,14d89d92ff289e154251849bd208e5b793d3a0ad,25
115,0,16,260e9881685493643a3274fd98c7f1ce7c8f2e2c,9
63,"10568    0.9
Name: grade, dtype: float64",4,3a603a787470cd467e4f34fecd0ad73b3d4e7af3,4
508,"22888    1
Name: grade, dtype: float64",71,dd9e9e99570aea751d54c452372f13804b016e44,16
29,0,0,f602fb3d45fe996e6933f983b735cb85c4d3736f,4
6,0,0,18e0d869725e956b55c47668bd412333c5cb7287,1
14,0,0,494de67b2d6d7b47d232315d6a1412a1387b930a,1
307,0,42,2684cf51120d486afafe7d0e318bc28797082971,10
153,0,0,62763299e6cf6b5fedae7509a0cfa9cf3213263f,6
525,0,80,552d3bfed06330082e315c62300c18171b2397ef,22
70,0,18,0323d036fd14403a34491a5833c276dacc9931fa,4
1,0,0,3ad4934c32068808830b5884503fb9784922f21b,1
166,0,18,9ed4da2d9f2a0b0d8a803dc8001ba58a18c3132f,7
751,0,16,59c98fec2848a1f83d7530ce27c02445b274e98c,6
58,0,0,431b06be3c987a07cbec5f33eacf044a9fc611e0,3
260,0,14,f937612ce2c5f2349fbf7b04b1f59a0f64954ce4,2
30,0,0,b80ae78d3474de5ea2a5197545a974e123380611,3
1480,0,82,05f562182278fcad25020a1dd28fb2a77018166a,24
43,0,0,e3a16a88141e081aa54a5462f6048a469cf63a32,3
141,0,14,e82b25f0bd16a5bcd5edc344031f543d44d7c485,6
667,"14933    1
Name: grade, dtype: float64",50,1f95cf486f2463975cdb695a99b26b97616a1d37,19
115,0,0,2999c8ab2ffc438ca02f31636b7cf89c19ef3f9c,10
12,0,0,848fb309852955c1cc7be622192b204d6b8fc6e1,2
412,"21976    1
Name: grade, dtype: float64",32,4adf1523a1dcaa77927ec188a5ee9faac982f22a,2
178,0,28,032d6f9086b058839e43216a25c9801eff0abdb9,11
394,0,44,3d4d372870690b6ab76ae20650f02b7c77fee915,14
649,"5748    1
Name: grade, dtype: float64",50,52dc95a2c5048a10e03477de4d9e4cc44f90fe98,21
164,0,14,669a16f8dd4e5e14c074569a3fd2ff9b9459d80b,8
154,0,0,ee6b5664e87926a4877d72c3eca643af25405147,16
433,"1790    0.9
Name: grade, dtype: float64",128,0384d7b84f461dd367554681121cf7dc58a7021f,2
463,"17435    0.99
Name: grade, dtype: float64",69,2f8e742934b0098e1c1e272c39c125001804ac7b,17
573,"4288    0.97
Name: grade, dtype: float64",94,7b956cbb4b5f317140dfdb1d10b308a79403821c,3
175,0,14,e3ad417bc088afe967e35ad60ee34e47f36a947c,4
40,"30447    0.98
Name: grade, dtype: float64",4,554e2a97d694649b729f432a892ecc1657ca392e,3
743,"26652    0.94
Name: grade, dtype: float64",93,b2ca16e0e40a83a2db6e3c69302490a68725f636,27
4,0,0,4250084c0184fee3fc19a3199b9379cd5d799505,1
83,"5600    1
Name: grade, dtype: float64",8,084e2552e6f2e33cf367a049fd83a277c2d00f38,4
353,0,0,31ac8fad38e85e01004f80bf5a485957ac7f1b0c,5
97,0,10,58617f1af9a53c038e911ddadde4cc86584c5038,9
72,0,0,2f250243cd5526e931e979e66eef544f2bd378c6,4
324,"9174    1
Name: grade, dtype: float64",64,7038b144dd17c568018e8fca562135ba8d208b2b,17
22,0,0,df3f4db5fc40762e6a47b1a58b8090fd337e0500,3
24,"14053    1
Name: grade, dtype: float64",0,5b79459481427796c1cf710dee4a012a4fa67db0,2
115,"33398    1
Name: grade, dtype: float64",12,3a0800d536329fd0108d591f6c4b4d75d8ce06a2,8
1,"3115    1
Name: grade, dtype: float64",0,79389aa43b7245d5de1b4ebac433d963fd20abac,1
97,0,10,c1d64a2d33f1eab2e14b2e889a0510498327f15d,5
54,0,0,96b8943029d530b0f197e7ddd1a01b8801524ee5,4
218,"20366    1
Name: grade, dtype: float64",12,8e7eba53c2ed410bd9f167eeff1e8c78416ed291,10
207,0,29,9d181a82cbe8473fd0c09d2ec2405f68d66c1e59,7
54,0,4,4fcb7707a1c04cce0717060a1ab4c40b5c92dc11,3
27,0,0,862e56ea50d28af7fb583aa0ed0bd89904574209,3
1,0,0,213337de9513bb46db7c814cff8f703706953237,1
231,"3782    1
Name: grade, dtype: float64",52,13e0330871b938f7e40bb91f98b59270a386215a,9
1,0,0,c102e938e85f88ebf35a82ef31efef680ef1e0e8,1
280,0,0,756cc4afa692e8c1ee18d6afc1b42fccca0b68b5,21
50,0,0,404e029c44d4d1fb16f09ce77a777bd907301e02,3
23,0,0,0b9bfb26a71ce212e280a889c1da7535fc2d2a55,3
367,"33702    1
Name: grade, dtype: float64",54,8a919c3f8b81042d24dc3c53d673f017992e36f1,9
51,"5352    1
Name: grade, dtype: float64",0,ac6fc84c1614154bde13fd283b4d57a53abc47fd,4
31,0,0,68a982ec6961f1f1681bf0625cdd25d3f6ba6bab,3
1,0,0,7bc2020d848026bd776ceedb476fa4afc0be906e,1
123,"27610    0.07
Name: grade, dtype: float64",0,89e00d8b23935c31f3a1657d0036521798f20b5d,3
763,"20759    0.99
Name: grade, dtype: float64",108,85e4e3a7dbe0a08610cf61706100c39984bc92ab,16
245,0,18,df83433ae69e538a8c93404812272f99bec1a988,8
343,"22705    0.82
Name: grade, dtype: float64",63,3ab44dc19a05066fc3124dc10ff8bf6dd30e1ae8,8
597,"15132    1
Name: grade, dtype: float64",80,11e6fb90d51ccc6d714d1e54de303c55d95620ab,18
231,0,74,5647efa00b471b617dcc2675050dea472333dc9e,6
220,"7680    1
Name: grade, dtype: float64",28,e7b6e646b91377031034bfa2bdada32d375b02b1,7
193,0,21,7441165c47c20c3c9e75379f1f36389f51933a7d,8
611,"22835    1
Name: grade, dtype: float64",168,8fd04a1243a6913de31d87394acdd83836b4083c,14
