event,grade,quiz,std_id,video
2,0.0,0,e336fa8c4ef873034f2b3dd14684fbfac68f5a95,1
5,1.0,0,78a44ed6531b4e4171197d75a53032fe8fce337c,1
1,1.0,0,3ad7f0ac9207363cd0d8e20dad1e5d4f59d24973,1
4,1.0,0,22435626d826c91e387e541fe45c495186db739a,1
1,0.0,0,93f3a5649afba7587fe5c2b34bde66fb57c8484c,1
1,0.0,0,0f742a13a617e38b94ee26e9c447dfaef0136bc2,1
1,0.0,0,91455e71b39669bbb341523488ab3416aed807eb,1
3,0.0,0,e4af1ae4015521e44e8d3e4f2edd1dbbfb0e5247,1
1,1.0,0,17e8f7330f66d7d2b5ec17d501920b1b283be377,1
4,1.0,0,f651df5e28a36623ea256ec83267813ba066ce0b,1
1,0.0,0,861f03544bc7cc8e9f6c240375779060ca468f57,1
1,0.0,0,3ff8129c416865f356648c8ec9e87651b870b538,1
2,1.0,0,5829203c45f8dcb27e7dcb64437bf58bf17cce3c,1
3,0.0,0,f5c7a372eb82d38b4fc4d9f933fecda73e343e44,1
2,0.0,0,a77b58a57cc7953aee7bbd975ebd8d259a7fe78e,1
1,0.0,0,d2fc90336a77e8ca9f70a0c5d0a2ebef025815aa,1
2,0.0,0,20ac0cd005ee3309c0b80bde80289b34fabbd424,1
3,0.0,0,eb5863101655f2d33b515b5fbe7035f41eef76da,1
2,0.0,0,de4207b85798c64869324bcb39882df456c9baca,1
4,0.0,0,3c8d0afb7e6a0ae24ffb056845b394438046b49a,1
2,0.0,0,507a083a8e8d579020b088fe67bf8ca833fa6ba6,1
1,0.0,0,a5ae8f4190f43327c5fd07473aaed6c545ee0673,1
8,1.0,0,f02cbd349724d08096d127b63aeb7742d9df9c9b,1
4,0.0,0,5971b62a41179296e427aa47b4baf0cd05f15dde,1
2,0.0,0,1d5185c9865359403c6eb73b1cdb241fdfbb32e9,1
1,0.0,0,b2c42cbe95ec08088938f586ceba9d0e9d845b3c,1
2,0.0,0,a2350bdba1d2178edadd26f17ee29b0a308cc85c,1
1,0.0,0,ea583f85e36ce3569d399ada0cbae8b480f29855,1
2,0.0,0,e5b6b93aec7f0320fb4ba2f8763673ba441605c9,1
3,0.0,0,5bda831a0aef79ffedf83a546cbe40f8faca44a3,1
1,0.0,0,3efc0b39b8786616c6429b9a3f2d2ae6c757ba04,1
1,0.0,0,dec30a8d5608c9a4a1d5b5d604b9eeae3a79d450,1
1,0.0,0,9d3990cf66199b898441e87f44d2171293c6819a,1
1,0.0,0,3fc3379fb6b8f1ff81af927ee75671b059dcdd23,1
1,0.0,0,ed1e80b56a089b5ef3e9638c4de78ae13a370721,1
