user_id,NP,NB,NF,MP,SR,RL,AS,ES,TP,session_no
0ecc4c39207dcf56639e68ab6df1dee6593db805,9,3,7,82.5,688.347486,57.29020199999991,1,0,1098.193424,2
0848eef02c9179609667aada0bc28c02145af3e8,7,0,0,200.5,0,0,1,0,488.521179,1
0848eef02c9179609667aada0bc28c02145af3e8,7,0,0,13.5,0,0,1,0,609.9958730000001,2
6c214f6108275e1351e8a1d6d264b3bab9c9ffb3,2,2,1,94.0,1.0185769999999934,19.11168500000008,1,0,1096.624134,1
9cc58b164f242b735413dddc4d2f83b03dc34f73,8,1,0,35.0,0,19.969558,1,0,1098.171528,1
3f4e143662dc16560d71fcde5034d051358aca80,4,1,0,19.0,0,496.0,0.75,-0.25,496.0,4
3f4e143662dc16560d71fcde5034d051358aca80,10,0,0,59.000000000000007,0,0,1,0,281.91546700000004,5
3f4e143662dc16560d71fcde5034d051358aca80,7,0,0,18.0,0,0,0.75,0.25,574.3810000000001,7
3f4e143662dc16560d71fcde5034d051358aca80,2,2,0,2.0,0,515.941,1,0,107.501,8
462138287c9549f6e596ede29a20434f7f5011d0,1,1,0,nan,0,84.0,1,0,1092.312,2
ba29e451492668326b55a508ea7f7965c53f9509,1,0,0,nan,0,0,1,0,1098.33150988,1
46e4425b4aaa1b69a8e20fb592a9edcb044af213,1,0,0,nan,0,0,1,0,1098.327074,1
c75ef45cf1d615bba3fb15045756dba9c1d21801,2,0,0,66.0,0,0,1,0,252.738083,1
c75ef45cf1d615bba3fb15045756dba9c1d21801,1,0,0,nan,0,0,1,0,185.841,2
c75ef45cf1d615bba3fb15045756dba9c1d21801,4,0,0,48.0,0,0,1,0,661.153916,3
1411a08769bd742edf73d3a6530d6b09dad2dd3c,3,1,3,80.5,481.31533,10.89900200000011,1,0,731.2970049999999,5
7fb5d9591a73be234344a6999dfc238e1283c2fa,1,0,0,nan,0,0,1.125,0.125,1098.032362,1
ec4d54ce050a8dc07c062d6c512b0cb60a1c8211,1,0,0,nan,0,0,1.125,0.125,393.819,2
ec4d54ce050a8dc07c062d6c512b0cb60a1c8211,5,11,0,29.000000000000004,0,183.20600000000024,1,0,535.881,3
e26fb8a32c5417873f05abcd957d0e4ab8d10694,5,0,0,6.0,0,0,1,0,1098.348355,1
3b988f709b3f5c7e3f279219b62876531c05921b,2,0,0,nan,0,0,1,0,691.55067,1
bd4e399f62b0a0b7da677ef7aaa602b014f4d630,1,0,0,nan,0,0,1,0,1098.37501432,1
dac91bfcf9ee7831b02f1994721c29d03e259e39,2,0,0,34.0,0,0,1,0,1098.321,1
d8bd74f3130d46ae036a9b94cf2818416cda35c3,2,0,0,1.0,0,0,1,0,1098.253145,1
89097bc756986164e1ffda9b12ba2524c8c736b5,1,5,0,nan,0,172.97385199999985,1,0,1097.99238,1
89097bc756986164e1ffda9b12ba2524c8c736b5,15,13,0,27.5,0,718.751145,1,0,945.997597,3
970e31552b656edcbe877c12ed9f9fc0f6ea479a,1,0,0,nan,0,0,1,0,1098.3,1
1fbe3c60a9ce98fd6e00994713189c6a87e6b1b6,4,3,0,952.00000000000011,0,112.19018,1,0,1098.263832,2
df231bccd1c32bccbb3460c976afec3e51d3d872,2,0,0,1.0,0,0,1,0,1098.321,1
00142b5b7e9b7c3475c56f8949e7242dd0737fd1,2,0,0,124.00000000000001,0,0,1,0,1097.502,2
284987f09c4ff003cd2b9de2c2517deac5f85253,2,0,0,87.0,0,0,1,0,350.065324,1
284987f09c4ff003cd2b9de2c2517deac5f85253,3,0,0,426.0,0,0,1,0,359.625092,4
284987f09c4ff003cd2b9de2c2517deac5f85253,3,0,0,456.0,0,0,1,0,331.624773,5
a210ac1fe3ff65e6513e8c4431c6ab9eac5c630d,1,0,0,nan,0,0,1,0,1098.257159,1
d66aecfa8e9ea8b94024112efcc6f9ae44624c2c,1,0,0,nan,0,0,1,0,1098.373514,2
718a8d90b5eb3387d7fe9d8e351a852483874480,1,0,0,nan,0,0,1.5,-0.5,1098.257805,1
4b830ead9ca9b5653dad8b2fa3eb0fd9902b52eb,2,0,0,6.0,0,0,1,0,1098.033217,1
3ad5b2161ec6344d09087f622caeca3ef1756566,2,0,0,182.0,0,0,1.25,0.25,1098.291815,1
d123ec5b2c17c6e6a47441ace24ea9df8e5e20bf,4,0,0,267.0,0,0,1,0,1098.205721,1
4d89fbeb27415f40d0b3e3f6bf5d72b9588f00ea,9,0,0,23.0,0,0,1,0,565.101104,1
4d89fbeb27415f40d0b3e3f6bf5d72b9588f00ea,6,0,0,16.0,0,0,0.75,-0.25,327.76902100000007,2
