,NP,NB,NF,MP,SR,RL,TP,session_no,mean_grade,varience_grade,dropouts
0,0.0470588235294,0.0,0.0,0.0174523787198,0.0,0.0,0.991383457574,0.0,0.748877146631,0.169142520601,0.0409023301934
1,0.0117647058824,0.0,0.0,0.280741156654,0.0,0.0,0.98733623299,0.0,0.738549450549,0.175584234884,0.0265245413981
2,0.0235294117647,0.0,0.0,0.0415496911847,0.0,0.0,0.308088104598,0.0,0.735786666667,0.171020168271,0.0213187902826
3,0.0117647058824,0.0,0.0,0.0213363279057,0.0,0.0,0.990872918963,0.0,0.758884348181,0.16582651442,0.129647992067
