,NP,NB,NF,MP,SR,RL,TP,session_no,mean_grade,varience_grade,dropouts
0,0.0275229357798,0.0,0.0,0.0232045040582,0.0,0.0,0.967834241431,0.0,0.490831234257,0.106553910953,0.0664639443962
1,0.0275229357798,0.0571428571429,0.0217391304348,0.0625232470456,0.00837610381343,0.0370320600948,0.967838156537,0.0714285714286,0.470627376426,0.110660119821,0.0981754995656
2,0.0275229357798,0.0,0.0,0.0425415907733,0.0,0.0,0.310554805269,0.0714285714286,0.399013157895,0.109215507519,0.0525629887055
