,NP,NB,NF,MP,SR,RL,TP,session_no,cluster_size,mean_grade
0,0.0181818181818,0.0,0.0,0.0403361344538,0.0,0.0,0.349472248579,0.0625,1122,0.575659536542
1,0.00606060606061,0.0144927536232,0.0,0.278431372549,0.0,0.0121723436028,0.996858798405,0.0,748,0.611336898396
2,0.0181818181818,0.0144927536232,0.0,0.0211013910364,0.0,0.00759104654072,0.997292051477,0.0,5650,0.65207079646
