,NP,NB,NF,MP,SR,RL,TP,session_no,mean_grade,varience_grade,dropouts
0,0.046875,0.0384615384615,0.0,0.00401146131805,0.0,0.0485498205105,0.449602190283,0.0625,0.399428571429,0.128144169515,0.0429104477612
1,0.03125,0.0,0.0,0.0303724928367,0.0,0.0,0.998441324644,0.0,0.495538461538,0.117828198712,0.136815920398
2,0.03125,0.115384615385,0.0344827586207,0.00945558739255,0.0738629123182,0.214031560204,0.998968979311,0.0,0.470642458101,0.120459810181,0.0541044776119
