,NP,NB,NF,MP,SR,RL,TP,session_no,cluster_size,mean_grade
0,0.0122448979592,0.0106382978723,0.0,0.0168738898757,0.0,0.00570328621091,0.894012293358,0.0,7534,0.129244757101
1,0.00816326530612,0.0,0.0,0.0324156305506,0.0,0.0,0.247128640739,0.0454545454545,3612,0.0830426356589
2,0.00816326530612,0.0,0.0,0.236678507993,0.0,0.0,0.874869935122,0.0,1110,0.0999369369369
